periodo,departamento,provider,download_speed,upload_speed,latency,jitter,AvgPack
2018-01,Choco,All Providers Combined,6.74468085106383,4.540425531914893,85.39148936170213,36.242553191489364,0.0
2018-01,Choco,Avantel,4.251250000000001,0.8182499999999999,264.25,371.25,0.0
2018-01,Choco,Claro,8.2012,6.196066666666667,86.83333333333333,21.55,0.0
2018-01,Choco,Movistar,8.396680851063829,5.997957446808511,52.95744680851064,25.51063829787234,0.0
2018-01,Choco,Tigo,2.669,1.7630000000000001,84.0,118.0,0.0
2018-01,Cordoba,All Providers Combined,11.642795513373597,6.287316652286454,67.7532355478861,37.63244176013805,0.0
2018-01,Cordoba,Avantel,6.947833333333333,3.0475,56.583333333333336,35.333333333333336,0.0
2018-01,Cordoba,Claro,18.339524774774773,7.782592342342342,83.53378378378379,24.486486486486488,0.0
2018-01,Cordoba,Movistar,6.330413333333333,6.1369533333333335,71.0,0.0,0.0
2018-01,Cordoba,Tigo,8.273559099437149,6.608971857410881,49.43527204502814,62.37711069418386,0.0
2018-01,Cundinamarca,All Providers Combined,11.962404712404712,4.778759528759529,42.80162855162855,0.0,0.0
2018-01,Cundinamarca,Avantel,20.918189989785496,6.125359550561798,36.56077630234934,58.05515832482125,0.0
2018-01,Cundinamarca,Claro,13.220688045151359,5.38611287839918,61.120061570035915,21.423293996921497,0.0
2018-01,Cundinamarca,Movistar,8.404070101351351,4.1330515202702705,40.638513513513516,0.0,0.0
2018-01,Cundinamarca,Tigo,9.047062215477997,5.028102427921093,48.18740515933232,72.7670713201821,0.0
2018-01,Guainia,All Providers Combined,0.0,0.0,664.0,247.0,0.0
2018-01,Guainia,Claro,0.329,0.10000000000000002,664.0,247.0,0.0
2018-01,Guaviare,All Providers Combined,7.615384615384615,6.153846153846154,37.84615384615385,15.884615384615385,0.0
2018-01,Guaviare,Claro,11.858,6.521,56.0,11.0,0.0
2018-01,Guaviare,Movistar,6.720815789473685,6.783657894736842,37.36842105263158,17.789473684210527,0.0
2018-01,Huila,All Providers Combined,12.355603448275861,5.5592672413793105,53.0614224137931,34.627155172413794,0.0
2018-01,Huila,Avantel,6.739447368421052,2.695315789473684,60.94736842105263,51.05263157894737,0.0
2018-01,Huila,Claro,17.01651937984496,6.1562441860465125,74.1124031007752,23.767441860465116,0.0
2018-01,Huila,Movistar,13.598254498714654,5.955246786632392,46.01799485861183,0.0,0.0
2018-01,Huila,Tigo,6.064146666666667,7.794124444444445,52.568888888888885,44.84,0.0
2018-01,La Guajira,All Providers Combined,4.901283316880553,2.3672260612043434,100.30997038499507,94.7502467917078,0.0
2018-01,La Guajira,Avantel,6.665117647058824,2.522735294117647,102.91176470588235,215.47058823529412,0.0
2018-01,La Guajira,Claro,6.447307692307692,2.581580769230769,106.68461538461538,98.11923076923077,0.0
2018-01,La Guajira,Movistar,8.027977272727272,6.022901515151516,76.75,48.25757575757576,0.0
2018-01,La Guajira,Tigo,3.282682745825603,2.4214953617810764,121.08163265306122,161.26530612244898,0.0
2018-01,Magdalena,All Providers Combined,10.09105180533752,5.669544740973312,67.60518053375196,0.0,0.0
2018-01,Magdalena,Avantel,16.721140624999997,3.041140625,65.984375,102.4375,0.0
2018-01,Magdalena,Claro,14.070801047120417,5.444738219895288,83.68324607329843,18.031413612565444,0.0
2018-01,Magdalena,Movistar,8.174611336032388,7.736076923076924,67.53441295546558,0.0,0.0
2018-01,Magdalena,Tigo,9.04260225140713,6.576018761726079,48.32270168855535,91.48780487804878,0.0
2018-01,Meta,All Providers Combined,17.84728161270617,6.054978619425779,40.77336591325596,0.0,0.0
2018-01,Meta,Avantel,29.91841265060241,6.008936746987952,38.346385542168676,56.06927710843374,0.0
2018-01,Meta,Claro,17.65288888888889,7.786366471734893,65.74269005847954,20.45224171539961,0.0
2018-01,Meta,Movistar,15.499224770642199,5.600006880733945,34.88990825688074,0.0,0.0
2018-01,Meta,Tigo,12.789037974683541,6.285449367088608,32.037974683544306,43.360759493670884,0.0
2018-01,Narino,All Providers Combined,12.202312138728324,7.407514450867052,71.8073217726397,0.0,0.0
2018-01,Narino,Avantel,5.434571428571429,2.161928571428571,188.35714285714286,111.64285714285714,0.0
2018-01,Narino,Claro,13.144495049504952,7.305419141914191,82.94389438943894,0.0,0.0
2018-01,Narino,Movistar,8.99732416502947,6.58495677799607,68.26915520628684,0.0,0.0
2018-01,Narino,Tigo,21.04234574468085,12.49068617021277,70.83510638297872,76.92553191489361,0.0
2018-01,North Santander,All Providers Combined,16.624571036376114,6.851063829787234,64.0137268359643,23.682910089224436,0.0
2018-01,North Santander,Avantel,18.367864754098367,5.0348647540983595,28.139344262295083,13.241803278688524,0.0
2018-01,North Santander,Claro,19.195029649595686,7.944760107816712,75.8355795148248,20.547169811320753,0.0
2018-01,North Santander,Movistar,16.179173469387756,6.538145408163264,69.34948979591837,26.318877551020407,0.0
2018-01,North Santander,Tigo,15.09083644859813,7.867960280373832,51.64018691588785,57.57943925233645,0.0
2018-01,Putumayo,All Providers Combined,9.457317073170731,5.390243902439025,151.4451219512195,25.579268292682926,0.0
2018-01,Putumayo,Avantel,4.104666666666667,0.529,68.33333333333333,52.333333333333336,0.0
2018-01,Putumayo,Claro,11.700154761904763,7.213869047619046,91.27380952380952,17.404761904761905,0.0
2018-01,Putumayo,Movistar,8.556942857142857,4.483885714285715,237.44285714285715,46.114285714285714,0.0
2018-01,Putumayo,Tigo,2.085,0.725,61.0,38.0,0.0
2018-01,Quindio,All Providers Combined,12.683901292596945,5.618096357226792,64.08695652173913,0.0,0.0
2018-01,Quindio,Avantel,4.807916666666666,3.0999999999999996,55.833333333333336,67.0,0.0
2018-01,Quindio,Claro,11.484573099415204,5.177184210526317,76.82748538011695,28.31578947368421,0.0
2018-01,Quindio,Movistar,16.58822265625,10.508128906250002,63.8125,0.0,0.0
2018-01,Quindio,Tigo,11.859554702495203,5.333042226487524,55.41650671785029,0.0,0.0
2018-01,Risaralda,All Providers Combined,13.29296875,7.087239583333333,58.043619791666664,24.557942708333332,0.0
2018-01,Risaralda,Avantel,7.9417307692307695,2.5852692307692307,55.17307692307692,39.82692307692308,0.0
2018-01,Risaralda,Claro,13.052231060606061,5.2621666666666655,75.4375,24.59280303030303,0.0
2018-01,Risaralda,Movistar,17.696982051282053,11.482828205128202,51.38717948717949,0.0,0.0
2018-01,Risaralda,Tigo,12.225791666666668,7.50674275362319,38.606884057971016,38.018115942028984,0.0
2018-01,San Andrés and Providencia,All Providers Combined,1.8631415241057543,2.636080870917574,191.53499222395024,272.52877138413686,0.0
2018-01,San Andrés and Providencia,Avantel,0.6907619047619048,0.9664761904761905,455.8095238095238,450.0,0.0
2018-01,San Andrés and Providencia,Claro,7.628382978723404,7.9944893617021275,163.27659574468086,24.914893617021278,0.0
2018-01,San Andrés and Providencia,Movistar,0.9405379746835443,2.277550632911392,173.62025316455697,132.87974683544303,0.0
2018-01,San Andrés and Providencia,Tigo,0.7271978319783198,1.4276639566395664,315.48238482384824,473.5121951219512,0.0
2018-01,Santander Department,All Providers Combined,13.602593266606005,6.424931756141947,59.61419472247498,28.901728844404005,0.0
2018-01,Santander Department,Avantel,18.01556862745098,7.8737377450980395,41.36764705882353,32.955882352941174,0.0
2018-01,Santander Department,Claro,16.904312499999996,5.9762136627906965,75.53197674418605,24.15843023255814,0.0
2018-01,Santander Department,Movistar,12.530410377358486,5.894734501347711,62.28369272237197,0.0,0.0
2018-01,Santander Department,Tigo,13.411170501474928,8.537746312684366,48.19174041297935,52.29085545722714,0.0
2018-01,Sucre,All Providers Combined,8.02364864864865,4.347972972972973,67.58445945945945,48.1204954954955,0.0
2018-01,Sucre,Avantel,4.6032222222222225,1.8352592592592596,67.18518518518519,111.62962962962963,0.0
2018-01,Sucre,Claro,14.106421568627454,5.754406862745097,77.87745098039215,15.794117647058824,0.0
2018-01,Sucre,Movistar,5.141698717948718,4.187397435897435,70.87179487179488,0.0,0.0
2018-01,Sucre,Tigo,5.968707048458149,4.519546255506609,48.42290748898679,73.44273127753304,0.0
2018-01,Tolima,All Providers Combined,11.922585227272727,5.1867897727272725,42.40838068181818,0.0,0.0
2018-01,Tolima,Avantel,11.78226984126984,5.136285714285715,51.01587301587302,73.5079365079365,0.0
2018-01,Tolima,Claro,14.276824742268044,5.970587628865977,65.49226804123711,25.105670103092784,0.0
2018-01,Tolima,Movistar,13.780578703703705,5.821648148148147,33.125,0.0,0.0
2018-01,Tolima,Tigo,8.860802955665026,5.326837438423646,45.27093596059113,94.11576354679804,0.0
2018-01,Valle del Cauca,All Providers Combined,18.39509597248419,9.90080994119605,48.75901475646289,0.0,0.0
2018-01,Valle del Cauca,Avantel,19.58108306188925,5.542483713355048,37.840390879478825,22.221498371335503,0.0
2018-01,Valle del Cauca,Claro,15.029439207284412,5.833384038564542,73.51258703802893,13.388323513658275,0.0
2018-01,Valle del Cauca,Movistar,16.767364705882354,10.803699019607844,44.03202614379085,0.0,0.0
2018-01,Valle del Cauca,Tigo,23.694904109589043,13.974374103065886,42.97651663405088,19.444227005870843,0.0
2018-01,Vichada,All Providers Combined,1.0,0.0,93.0,129.0,0.0
2018-01,Vichada,Claro,1.904,0.646,93.0,129.0,0.0
2018-02,Antioquia,All Providers Combined,14.878476221819977,7.007158137238769,42.68282047062696,0.0,0.0
2018-02,Antioquia,Avantel,18.655328267477202,10.028297872340428,35.41337386018237,13.838905775075988,0.0
2018-02,Antioquia,Claro,15.671182128451754,7.124766056469128,64.4111076636674,0.0,0.0
2018-02,Antioquia,Movistar,11.807026304973284,6.482471434443073,45.33127825729552,0.0,0.0
2018-02,Antioquia,Tigo,15.917894407255453,6.881954221550421,30.798099762470308,23.061757719714965,0.0
2018-02,Arauca,All Providers Combined,10.417808219178083,7.013698630136986,73.44520547945206,28.136986301369863,0.0
2018-02,Arauca,Claro,14.180587499999998,9.981312500000001,94.75,20.2125,0.0
2018-02,Arauca,Movistar,7.917032258064517,5.874370967741935,64.98387096774194,31.096774193548388,0.0
2018-02,Arauca,Tigo,1.195,0.322,113.0,338.0,0.0
2018-02,Atlantico,All Providers Combined,16.595926002909998,8.997921430056122,50.52670962377884,0.0,0.0
2018-02,Atlantico,Avantel,14.43083625730994,12.732947368421055,45.719298245614034,24.280701754385966,0.0
2018-02,Atlantico,Claro,19.437179395181957,8.854065094823165,62.120451050743206,12.343413634033828,0.0
2018-02,Atlantico,Movistar,14.43106615384615,9.298964615384618,61.74923076923077,0.0,0.0
2018-02,Atlantico,Tigo,17.237079346557763,9.90870536756126,29.552508751458575,26.602100350058343,0.0
2018-02,Bogota,All Providers Combined,14.919893796140396,8.946595864093597,31.106808271812806,13.527867720070802,0.0
2018-02,Bogota,Avantel,17.985934670846394,11.703029529780562,24.422633228840127,8.537931034482758,0.0
2018-02,Bogota,Claro,15.292046873602288,8.283608999016012,58.439037480991146,10.588245818051703,0.0
2018-02,Bogota,Movistar,13.76480147160905,7.090909898653339,30.015410245730944,16.646397334443982,0.0
2018-02,Bogota,Tigo,14.018253009387077,9.75633296521259,26.01998895637769,25.22738818332413,0.0
2018-02,Bolivar,All Providers Combined,13.328540305010893,6.929847494553377,61.62440087145969,0.0,0.0
2018-02,Bolivar,Avantel,15.017684615384615,13.957053846153846,46.738461538461536,14.169230769230769,0.0
2018-02,Bolivar,Claro,17.670849415204678,7.303866959064328,73.11842105263158,40.97953216374269,0.0
2018-02,Bolivar,Movistar,11.598992000000006,7.250374000000002,62.948,0.0,0.0
2018-02,Bolivar,Tigo,12.071987447698746,6.911914225941423,41.58577405857741,57.89748953974895,0.0
2018-02,Boyaca,All Providers Combined,12.309341500765697,6.090352220520674,52.85298621745789,26.40581929555896,0.0
2018-02,Boyaca,Avantel,7.963299999999999,8.286846666666667,30.96,19.753333333333334,0.0
2018-02,Boyaca,Claro,14.063124752475247,7.033641584158415,67.91485148514852,20.283168316831684,0.0
2018-02,Boyaca,Movistar,9.541987593052108,4.373039702233251,45.33498759305211,0.0,0.0
2018-02,Boyaca,Tigo,15.033709821428571,7.05889732142857,54.17857142857143,46.254464285714285,0.0
2018-02,Caldas,All Providers Combined,15.653225806451612,8.431451612903226,52.901612903225804,24.068548387096776,0.0
2018-02,Caldas,Avantel,14.279749999999998,4.36445,54.1,31.3,0.0
2018-02,Caldas,Claro,16.922669064748195,8.69669304556355,68.6378896882494,15.167865707434053,0.0
2018-02,Caldas,Movistar,14.861768156424581,11.072837988826818,45.55865921787709,16.74022346368715,0.0
2018-02,Caldas,Tigo,15.515150246305422,8.502330049261083,43.00738916256157,38.110837438423644,0.0
2018-02,Caquetá,All Providers Combined,9.491017964071856,5.955089820359281,72.82634730538922,17.98802395209581,0.0
2018-02,Caquetá,Avantel,17.94825,11.702142857142858,43.5,11.035714285714286,0.0
2018-02,Caquetá,Claro,10.234070652173912,7.085288043478262,92.41847826086956,16.766304347826086,0.0
2018-02,Caquetá,Movistar,8.502716666666668,4.558999999999999,43.59166666666667,26.841666666666665,0.0
2018-02,Casanare,All Providers Combined,11.773722627737227,5.12992700729927,58.71240875912409,57.06423357664234,0.0
2018-02,Casanare,Avantel,16.067549999999997,4.107200000000001,91.6,37.15,0.0
2018-02,Casanare,Claro,15.055403225806453,8.493645161290322,57.95161290322581,16.39516129032258,0.0
2018-02,Casanare,Movistar,19.90210280373832,6.552607476635515,38.93457943925234,0.0,0.0
2018-02,Casanare,Tigo,6.759285234899329,5.234463087248322,130.46979865771812,190.79194630872485,0.0
2018-02,Cauca Department,All Providers Combined,13.604118993135012,6.205949656750572,58.24027459954233,0.0,0.0
2018-02,Cauca Department,Avantel,5.414499999999999,6.195,185.5,501.5,0.0
2018-02,Cauca Department,Claro,14.65353846153846,5.399564102564103,72.02564102564102,22.04029304029304,0.0
2018-02,Cauca Department,Movistar,9.77912802768166,5.536989619377163,55.01038062283737,0.0,0.0
2018-02,Cauca Department,Tigo,18.036283783783787,9.016064189189189,54.03378378378378,63.351351351351354,0.0
2018-02,Cesar,All Providers Combined,9.66376306620209,6.82404181184669,71.2691637630662,0.0,0.0
2018-02,Cesar,Avantel,11.664874999999999,10.819089285714286,64.17857142857143,52.285714285714285,0.0
2018-02,Cesar,Claro,15.511457031250002,6.3967109375,79.16015625,32.453125,0.0
2018-02,Cesar,Movistar,7.505197452229299,7.734418259023354,77.55626326963906,0.0,0.0
2018-02,Cesar,Tigo,7.944931740614336,7.000368600682594,47.54948805460751,65.29692832764505,0.0
2018-02,Choco,All Providers Combined,7.073076923076923,5.05,80.4,27.476923076923075,0.0
2018-02,Choco,Avantel,2.3591666666666664,0.7401666666666666,127.0,106.83333333333333,0.0
2018-02,Choco,Claro,9.798,9.043000000000001,86.87234042553192,37.765957446808514,0.0
2018-02,Choco,Movistar,9.75475,3.985833333333334,57.5,38.1875,0.0
2018-02,Choco,Tigo,3.23822641509434,1.1818490566037736,85.71698113207547,47.0377358490566,0.0
2018-02,Cordoba,All Providers Combined,10.074074074074074,5.836836836836837,67.07607607607608,0.0,0.0
2018-02,Cordoba,Avantel,9.0805,7.293666666666667,69.0,33.416666666666664,0.0
2018-02,Cordoba,Claro,19.467746666666667,8.697339999999999,72.5,12.623333333333333,0.0
2018-02,Cordoba,Movistar,4.921093525179857,5.5959928057553965,82.02158273381295,0.0,0.0
2018-02,Cordoba,Tigo,8.091323170731709,5.494516260162601,53.47154471544715,93.07317073170732,0.0
2018-02,Cundinamarca,All Providers Combined,13.121124031007753,6.090277777777778,39.713824289405686,0.0,0.0
2018-02,Cundinamarca,Avantel,24.500876908396947,10.808257633587788,33.0763358778626,36.51335877862596,0.0
2018-02,Cundinamarca,Claro,11.843261554621849,5.849557773109244,65.87447478991596,23.215861344537814,0.0
2018-02,Cundinamarca,Movistar,12.018384222474461,5.237585130533485,36.33087400681044,0.0,0.0
2018-02,Cundinamarca,Tigo,10.141948085106382,5.3192017021276605,50.55914893617021,82.6663829787234,0.0
2018-02,Guaviare,All Providers Combined,7.861111111111111,5.972222222222222,61.5,25.88888888888889,0.0
2018-02,Guaviare,Claro,6.0032894736842115,4.236552631578948,100.89473684210526,31.526315789473685,0.0
2018-02,Guaviare,Movistar,10.475470588235295,8.117617647058823,37.44117647058823,25.88235294117647,0.0
2018-02,Huila,All Providers Combined,12.584498094027953,6.363405336721728,55.00381194409149,32.65057179161372,0.0
2018-02,Huila,Avantel,7.6288124999999996,6.263218749999999,46.5,50.78125,0.0
2018-02,Huila,Claro,15.301604166666664,7.094729166666665,80.57638888888889,19.17361111111111,0.0
2018-02,Huila,Movistar,12.816834437086092,6.057069536423841,49.20860927152318,0.0,0.0
2018-02,Huila,Tigo,5.080180645161291,9.620509677419355,41.75483870967742,46.03225806451613,0.0
2018-02,La Guajira,All Providers Combined,5.274217585692996,3.7779433681073025,77.73621460506706,47.61698956780924,0.0
2018-02,La Guajira,Avantel,7.6695625000000005,6.0879875,87.4625,100.475,0.0
2018-02,La Guajira,Claro,13.961893939393942,6.123893939393939,86.15151515151516,17.03030303030303,0.0
2018-02,La Guajira,Movistar,4.94415625,6.3003125,71.97916666666667,29.552083333333332,0.0
2018-02,La Guajira,Tigo,3.9456394984326013,2.9290219435736677,68.24451410658307,137.6551724137931,0.0
2018-02,Magdalena,All Providers Combined,9.392463235294118,5.920036764705882,61.4264705882353,0.0,0.0
2018-02,Magdalena,Avantel,17.066951612903228,12.872258064516128,51.75806451612903,17.516129032258064,0.0
2018-02,Magdalena,Claro,16.005186915887855,7.173415887850466,70.30373831775701,19.182242990654206,0.0
2018-02,Magdalena,Movistar,8.48031210191083,8.106630573248408,65.98089171974522,0.0,0.0
2018-02,Magdalena,Tigo,7.677618819776715,5.129377990430623,61.079744816586924,83.90590111642743,0.0
2018-02,Meta,All Providers Combined,13.239950525664812,5.871366728509586,43.83116883116883,20.517006802721088,0.0
2018-02,Meta,Avantel,24.633834821428565,9.08058482142857,31.441964285714285,29.919642857142858,0.0
2018-02,Meta,Claro,14.768023109243698,7.864554621848739,73.07142857142857,16.298319327731093,0.0
2018-02,Meta,Movistar,10.595093821510297,4.248812356979405,35.75972540045767,42.08237986270023,0.0
2018-02,Meta,Tigo,7.923848416289593,3.56966742081448,35.452488687782804,78.23755656108597,0.0
2018-02,Narino,All Providers Combined,17.16464237516869,10.417004048582996,54.01889338731444,19.004048582995953,0.0
2018-02,Narino,Avantel,4.11,0.726,74.0,96.0,0.0
2018-02,Narino,Claro,15.05173684210526,6.499568421052632,79.77894736842106,32.0,0.0
2018-02,Narino,Movistar,16.900477806788512,12.178104438642297,47.74412532637076,22.626631853785902,0.0
2018-02,Narino,Tigo,24.29372151898734,13.92305063291139,53.87341772151899,27.936708860759495,0.0
2018-02,North Santander,All Providers Combined,12.076487252124647,7.346317280453258,64.28116147308782,0.0,0.0
2018-02,North Santander,Avantel,11.332350746268657,10.542014925373133,46.24626865671642,84.80597014925372,0.0
2018-02,North Santander,Claro,12.231514435695534,6.575091863517059,80.17847769028872,20.900262467191602,0.0
2018-02,North Santander,Movistar,10.575108747044917,6.770432624113475,67.60520094562648,0.0,0.0
2018-02,North Santander,Tigo,15.30664362850972,9.55219654427646,46.27645788336933,35.634989200863934,0.0
2018-02,Putumayo,All Providers Combined,6.84251968503937,4.653543307086614,126.0,54.05511811023622,0.0
2018-02,Putumayo,Avantel,4.612,2.353,59.0,22.0,0.0
2018-02,Putumayo,Claro,4.853884057971014,2.509739130434783,201.7826086956522,88.34782608695652,0.0
2018-02,Putumayo,Movistar,13.440047619047618,8.100452380952381,51.785714285714285,19.047619047619047,0.0
2018-02,Putumayo,Tigo,6.439166666666666,10.338,36.666666666666664,39.5,0.0
2018-02,Quindio,All Providers Combined,16.329741379310345,8.107040229885058,58.97557471264368,15.431752873563218,0.0
2018-02,Quindio,Avantel,5.003428571428572,4.564071428571428,91.57142857142857,104.5,0.0
2018-02,Quindio,Claro,10.249086956521738,3.8400550724637688,75.41739130434783,30.057971014492754,0.0
2018-02,Quindio,Movistar,18.921232365145233,11.259726141078836,58.22821576763486,14.423236514522822,0.0
2018-02,Quindio,Tigo,19.820602179836513,11.011019073569484,45.294277929155314,20.47956403269755,0.0
2018-02,Risaralda,All Providers Combined,15.71808510638298,8.462765957446809,55.306231003039514,16.333586626139816,0.0
2018-02,Risaralda,Avantel,8.813785714285714,7.555392857142857,41.107142857142854,17.321428571428573,0.0
2018-02,Risaralda,Claro,15.517372262773723,7.651470802919707,73.56569343065694,17.284671532846716,0.0
2018-02,Risaralda,Movistar,16.511166666666664,10.220095833333334,47.92916666666667,13.129166666666666,0.0
2018-02,Risaralda,Tigo,17.249006696428577,9.906323660714284,35.848214285714285,16.386160714285715,0.0
2018-02,San Andrés and Providencia,All Providers Combined,1.7562604340567614,2.7863105175292153,205.17696160267113,192.03672787979966,0.0
2018-02,San Andrés and Providencia,Avantel,0.2953863636363636,2.1375227272727275,458.20454545454544,194.8181818181818,0.0
2018-02,San Andrés and Providencia,Claro,7.0207,7.3284,175.6,47.3,0.0
2018-02,San Andrés and Providencia,Movistar,0.8512380952380952,3.464873015873016,186.27777777777777,126.92063492063492,0.0
2018-02,San Andrés and Providencia,Tigo,0.904429718875502,1.209698795180723,276.73493975903614,520.156626506024,0.0
2018-02,Santander Department,All Providers Combined,11.658071278825997,7.259329140461216,60.86477987421384,0.0,0.0
2018-02,Santander Department,Avantel,12.206284722222223,12.620909722222223,36.95601851851852,8.027777777777779,0.0
2018-02,Santander Department,Claro,13.088997286295795,6.171308005427407,83.29986431478969,23.78697421981004,0.0
2018-02,Santander Department,Movistar,11.415639027431418,7.038331670822943,61.954488778054866,0.0,0.0
2018-02,Santander Department,Tigo,11.26752523060228,7.491362995116658,55.93163320672816,47.36787845903418,0.0
2018-02,Sucre,All Providers Combined,8.263940520446097,4.4609665427509295,57.83271375464684,38.433085501858734,0.0
2018-02,Sucre,Avantel,7.58175,1.1371875,70.375,311.375,0.0
2018-02,Sucre,Claro,12.96218181818182,4.744375000000002,78.96022727272727,15.926136363636363,0.0
2018-02,Sucre,Movistar,6.189173913043478,7.9967500000000005,73.06521739130434,0.0,0.0
2018-02,Sucre,Tigo,6.495959016393442,4.794598360655737,44.13934426229508,58.91803278688525,0.0
2018-02,Tolima,All Providers Combined,14.176119402985075,5.6940298507462686,42.93955223880597,0.0,0.0
