Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Multi-Server Latency;Multi-Server Jitter;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;;nov-22;22527;6303;all;N/A;median;6303;8;523.133;102.824;97703;34604;97.70;34.60
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;nov-22;10349;3289;all;N/A;median;3289;15;24.775;100.562;63973;27412;63.97;27.41
All Providers Combined;Manizales, Manizales, Caldas, Colombia;;nov-22;20718;6165;all;N/A;median;6165;27;395.916;9.35;92294;19962;92.29;19.96
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;nov-22;3104;778;all;N/A;median;778;21;338.935;140.041;42876;32741;42.88;32.74
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;nov-22;2810;684;all;N/A;median;684;14;243.333;98.241;59625;28832;59.63;28.83
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;nov-22;15478;4514;all;N/A;median;4514;20;35.349;10.775;61438;28431;61.44;28.43
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;nov-22;10765;3438;all;N/A;median;3438;23;623.833;112.601;81918;28387;81.92;28.39
All Providers Combined;Quibdo, Quibdó, Chocó, Colombia;;nov-22;480;110;all;N/A;median;110;33;508.813;248.617;8010;4313;8.01;4.31
All Providers Combined;Montería, Montería, Córdoba, Colombia;;nov-22;9124;2828;all;N/A;median;2828;15;56.5;11.9;66199;25225;66.20;25.23
All Providers Combined;Inírida, Inírida, Guainía, Colombia;;nov-22;31;12;all;N/A;median;12;89;1.446.283;676.876;13713;9234;13.71;9.23
All Providers Combined;San José Del Guaviare, San José Del Guaviare, Guaviare, Colombia;;nov-22;525;137;all;N/A;median;137;17;264.021;103.271;10759;14480;10.76;14.48
All Providers Combined;Neiva, Neiva, Huila, Colombia;;nov-22;15331;4337;all;N/A;median;4337;20;355.833;10.6;62030;30586;62.03;30.59
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;nov-22;2383;835;all;N/A;median;835;32;673.459;123.625;65066;29228;65.07;29.23
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;nov-22;13393;4099;all;N/A;median;4099;14;56.275;110.605;81392;28992;81.39;28.99
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;nov-22;24397;6951;all;N/A;median;6951;11;201.667;8;90750;33135;90.75;33.14
All Providers Combined;Pasto, Pasto, Narino, Colombia;;nov-22;13469;3923;all;N/A;median;3923;23;407.266;120.375;63998;29301;64.00;29.30
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;nov-22;21459;6539;all;N/A;median;6539;22;433.333;104.165;66271;29171;66.27;29.17
All Providers Combined;Mocoa, Mocoa, Putumayo, Colombia;;nov-22;383;74;all;N/A;median;74;22;302.442;90.374;35076;34979;35.08;34.98
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;nov-22;19967;5952;all;N/A;median;5952;21;348.568;82.871;76985;27970;76.99;27.97
All Providers Combined;San Andrés, San Andrés, San Andrés y Providencia, Colombia;;nov-22;2274;349;all;N/A;median;349;20;1.040.211;111.136;76647;71585;76.65;71.59
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;nov-22;47756;15601;all;N/A;median;15601;17;345.297;81.875;94159;34575;94.16;34.58
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;nov-22;3682;1251;all;N/A;median;1251;15;567.417;9.602;81134;22342;81.13;22.34
All Providers Combined;Ibagué, Ibague, Tolima, Colombia;;nov-22;22485;6498;all;N/A;median;6498;12;200.833;71.944;88890;38273;88.89;38.27
All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;;nov-22;117731;35819;all;N/A;median;35819;19;312.635;89.732;84262;32262;84.26;32.26
All Providers Combined;Puerto Carreño, Puerto Carreño, Vichada, Colombia;;nov-22;4;1;all;N/A;median;1;54;1.718.078;323.624;272757;21199;272.76;21.20
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Dec 2022;8769;2552;all;N/A;median;2552;23;337.125;88.049;131711;32577;131.71;32.58
All Providers Combined;Leticia, Leticia, Amazonas, Colombia;;Dec 2022;1052;92;all;N/A;median;92;190;2.677.336;805.927;23957;3989;23.96;3.99
All Providers Combined;Medellín, Medellin, Antioquia, Colombia;;Dec 2022;144813;46949;all;N/A;median;46949;10;304.382;65.249;95152;28331;95.15;28.33
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Dec 2022;858;319;all;N/A;median;319;12;42.319;170.565;12798;4820;12.80;4.82
All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;;Dec 2022;55277;17236;all;N/A;median;17236;9;507.143;91.677;92253;32676;92.25;32.68
All Providers Combined;Bogotá, Bogota, Colombia;;Dec 2022;620130;194153;all;N/A;median;194153;7;142.167;54.625;98960;41799;98.96;41.80
All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;;Dec 2022;21440;6221;all;N/A;median;6221;8;504.333;100.125;101470;38942;101.47;38.94
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;Dec 2022;8634;2975;all;N/A;median;2975;14;252.167;111.125;57952;25009;57.95;25.01
All Providers Combined;Manizales, Manizales, Caldas, Colombia;;Dec 2022;16649;5400;all;N/A;median;5400;27;400.705;86.875;90740;19509;90.74;19.51
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Dec 2022;2731;781;all;N/A;median;781;20;318.495;11.282;37570;32637;37.57;32.64
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Dec 2022;2567;627;all;N/A;median;627;15;248.602;114.408;48506;27487;48.51;27.49
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Dec 2022;11605;3700;all;N/A;median;3700;19;345.663;88.687;62404;28579;62.40;28.58
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Dec 2022;10385;3319;all;N/A;median;3319;22;61.4;10.375;79188;27625;79.19;27.63
All Providers Combined;Quibdo, Quibdó, Chocó, Colombia;;Dec 2022;405;88;all;N/A;median;88;41;632.143;306.322;6007;1425;6.01;1.43
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Dec 2022;8167;2577;all;N/A;median;2577;15;551.653;109.124;67155;25249;67.16;25.25
All Providers Combined;Inírida, Inírida, Guainía, Colombia;;Dec 2022;230;10;all;N/A;median;10;75;1.738.092;1.419.629;5922;2446;5.92;2.45
All Providers Combined;San José Del Guaviare, San José Del Guaviare, Guaviare, Colombia;;Dec 2022;440;151;all;N/A;median;151;15;236.422;95.375;12695;10700;12.70;10.70
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Dec 2022;12736;3723;all;N/A;median;3723;18;336.892;100.624;64168;31313;64.17;31.31
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Dec 2022;2127;795;all;N/A;median;795;33;72.033;128.501;64696;28633;64.70;28.63
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Dec 2022;12660;3791;all;N/A;median;3791;14;553.884;98.005;85919;29279;85.92;29.28
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;Dec 2022;23140;6700;all;N/A;median;6700;11;19.094;71.375;94291;33688;94.29;33.69
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Dec 2022;11244;3613;all;N/A;median;3613;22;395.658;9.93;61558;28995;61.56;29.00
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Dec 2022;21389;6303;all;N/A;median;6303;23;45.15;103.866;65109;29306;65.11;29.31
All Providers Combined;Mocoa, Mocoa, Putumayo, Colombia;;Dec 2022;287;59;all;N/A;median;59;21;34.544;161.637;31801;33291;31.80;33.29
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Dec 2022;17878;5354;all;N/A;median;5354;21;34.475;77.375;82705;29084;82.71;29.08
All Providers Combined;San Andrés, San Andrés, San Andrés y Providencia, Colombia;;Dec 2022;1533;315;all;N/A;median;315;20;1.019.792;109.845;69751;47564;69.75;47.56
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;Dec 2022;42864;14277;all;N/A;median;14277;16;348.681;82.625;94748;36894;94.75;36.89
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Dec 2022;3250;1019;all;N/A;median;1019;14;54.853;92.835;82614;22519;82.61;22.52
All Providers Combined;Ibagué, Ibague, Tolima, Colombia;;Dec 2022;20103;6213;all;N/A;median;6213;12;195.897;72.295;88599;38800;88.60;38.80
All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;;Dec 2022;102950;32093;all;N/A;median;32093;19;307.269;8.7;86394;32430;86.39;32.43
All Providers Combined;Puerto Carreño, Puerto Carreño, Vichada, Colombia;;Dec 2022;37;2;all;N/A;median;2;128;199.221;2.652.217;58123;10705;58.12;10.71
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Jan 2023;9622;2783;all;N/A;median;2783;22;320.167;8.2;124503;32178;124.50;32.18
All Providers Combined;Leticia, Leticia, Amazonas, Colombia;;Jan 2023;815;106;all;N/A;median;106;200;2.373.976;41.713;33710;5995;33.71;6.00
All Providers Combined;Medellín, Medellin, Antioquia, Colombia;;Jan 2023;168102;54258;all;N/A;median;54258;10;304.667;6.5;94767;28099;94.77;28.10
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Jan 2023;889;310;all;N/A;median;310;8;39.45;12.975;12565;4874;12.57;4.87
All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;;Jan 2023;66725;20096;all;N/A;median;20096;10;504.861;94.676;88427;32986;88.43;32.99
All Providers Combined;Bogotá, Bogota, Colombia;;Jan 2023;716949;220446;all;N/A;median;220446;7;139.833;5.4;99149;41812;99.15;41.81
All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;;Jan 2023;21544;6251;all;N/A;median;6251;8;498.268;10.025;110005;39275;110.01;39.28
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;Jan 2023;10369;3326;all;N/A;median;3326;14;26.475;12.719;55750;23759;55.75;23.76
All Providers Combined;Manizales, Manizales, Caldas, Colombia;;Jan 2023;19448;5876;all;N/A;median;5876;27;39.95;88.906;91883;19202;91.88;19.20
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Jan 2023;4227;906;all;N/A;median;906;22;330.252;211.895;29429;33083;29.43;33.08
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Jan 2023;3065;723;all;N/A;median;723;14;255.615;117.627;42160;25231;42.16;25.23
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Jan 2023;13046;4092;all;N/A;median;4092;19;349.414;9.175;62501;28640;62.50;28.64
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Jan 2023;11790;3602;all;N/A;median;3602;22;625.304;10.725;83933;28086;83.93;28.09
All Providers Combined;Quibdo, Quibdó, Chocó, Colombia;;Jan 2023;669;108;all;N/A;median;108;38;572.118;355.677;8195;2269;8.20;2.27
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Jan 2023;8558;2745;all;N/A;median;2745;15;548.667;11.375;64642;25231;64.64;25.23
All Providers Combined;Inírida, Inírida, Guainía, Colombia;;Jan 2023;218;18;all;N/A;median;18;44;897.902;329.257;83320;22146;83.32;22.15
All Providers Combined;San José Del Guaviare, San José Del Guaviare, Guaviare, Colombia;;Jan 2023;644;150;all;N/A;median;150;12;199.122;67.437;16938;16007;16.94;16.01
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Jan 2023;13720;3801;all;N/A;median;3801;19;340.864;104.562;62853;30641;62.85;30.64
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Jan 2023;2506;849;all;N/A;median;849;33;738.184;134.622;73308;28416;73.31;28.42
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Jan 2023;13484;4110;all;N/A;median;4110;14;553.338;110.625;77479;28435;77.48;28.44
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;Jan 2023;24515;7103;all;N/A;median;7103;10;175.008;7.025;98643;35721;98.64;35.72
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Jan 2023;12991;4059;all;N/A;median;4059;22;38.875;10.675;58219;28915;58.22;28.92
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Jan 2023;22339;6872;all;N/A;median;6872;25;447.101;10.825;71633;28525;71.63;28.53
All Providers Combined;Mocoa, Mocoa, Putumayo, Colombia;;Jan 2023;236;63;all;N/A;median;63;25;341.264;134.898;28815;34540;28.82;34.54
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Jan 2023;21685;6329;all;N/A;median;6329;21;350.718;8.181;81682;27862;81.68;27.86
All Providers Combined;San Andrés, San Andrés, San Andrés y Providencia, Colombia;;Jan 2023;2057;355;all;N/A;median;355;24;101.907;13.325;39832;33456;39.83;33.46
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;Jan 2023;46788;14810;all;N/A;median;14810;17;341.148;80.125;94648;34752;94.65;34.75
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Jan 2023;3666;1165;all;N/A;median;1165;15;545.432;103.763;73225;22812;73.23;22.81
All Providers Combined;Ibagué, Ibague, Tolima, Colombia;;Jan 2023;21839;6227;all;N/A;median;6227;11;19.475;71.667;90873;38775;90.87;38.78
All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;;Jan 2023;114988;35082;all;N/A;median;35082;18;301.111;81.345;87734;32558;87.73;32.56
All Providers Combined;Mitú, Mitú, Vaupes, Colombia;;Jan 2023;1;1;all;N/A;median;1;147;1.585.208;32.063;258552;24052;258.55;24.05
All Providers Combined;Puerto Carreño, Puerto Carreño, Vichada, Colombia;;Jan 2023;7;3;all;N/A;median;3;102;1.391.785;63.255;2312;2292;2.31;2.29
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;feb-23;9781;2807;all;N/A;median;2807;20;32.6;86.596;123348;30950;123.35;30.95
All Providers Combined;Leticia, Leticia, Amazonas, Colombia;;feb-23;894;110;all;N/A;median;110;210;2.849.465;685.952;12956;4613;12.96;4.61
All Providers Combined;Medellín, Medellin, Antioquia, Colombia;;feb-23;186545;60273;all;N/A;median;60273;10;296.911;64.875;97617;28630;97.62;28.63
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;feb-23;915;341;all;N/A;median;341;6;38.45;180.924;14595;5040;14.60;5.04
All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;;feb-23;62618;19313;all;N/A;median;19313;9;497.827;9.075;93776;36255;93.78;36.26
All Providers Combined;Bogotá, Bogota, Colombia;;feb-23;789359;240190;all;N/A;median;240190;7;13.754;53.504;103242;43753;103.24;43.75
All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;;feb-23;21483;6191;all;N/A;median;6191;8;504.249;9.901;99761;39928;99.76;39.93
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;feb-23;11697;3650;all;N/A;median;3650;15;257.052;107.168;66255;27449;66.26;27.45
All Providers Combined;Manizales, Manizales, Caldas, Colombia;;feb-23;21248;6446;all;N/A;median;6446;28;394.382;92.652;91825;19133;91.83;19.13
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;feb-23;2145;589;all;N/A;median;589;24;357.536;119.669;43130;31571;43.13;31.57
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;feb-23;3053;836;all;N/A;median;836;14;249.667;92.804;47243;26588;47.24;26.59
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;feb-23;13662;4226;all;N/A;median;4226;19;343.728;95.875;66001;28587;66.00;28.59
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;feb-23;10490;3474;all;N/A;median;3474;22;621.211;110.562;84276;28446;84.28;28.45
All Providers Combined;Quibdo, Quibdó, Chocó, Colombia;;feb-23;679;109;all;N/A;median;109;36;578.852;35.475;7194;3060;7.19;3.06
All Providers Combined;Montería, Montería, Córdoba, Colombia;;feb-23;9578;2977;all;N/A;median;2977;15;528.243;109.062;66637;26548;66.64;26.55
All Providers Combined;Inírida, Inírida, Guainía, Colombia;;feb-23;220;17;all;N/A;median;17;74;1.324.813;339.098;47591;13024;47.59;13.02
All Providers Combined;San José Del Guaviare, San José Del Guaviare, Guaviare, Colombia;;feb-23;528;142;all;N/A;median;142;15;208.298;6.854;10116;13731;10.12;13.73
All Providers Combined;Neiva, Neiva, Huila, Colombia;;feb-23;13484;3939;all;N/A;median;3939;18;321.889;93.625;69687;31549;69.69;31.55
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;feb-23;2614;904;all;N/A;median;904;33;745.916;158.483;66166;28411;66.17;28.41
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;feb-23;13292;4193;all;N/A;median;4193;15;55.5;11.2;73360;28958;73.36;28.96
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;feb-23;26654;7394;all;N/A;median;7394;10;187.661;71.041;103306;37409;103.31;37.41
All Providers Combined;Pasto, Pasto, Narino, Colombia;;feb-23;13568;4302;all;N/A;median;4302;21;402.815;100.875;64179;29765;64.18;29.77
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;feb-23;22136;6887;all;N/A;median;6887;24;436.494;106.625;76477;29573;76.48;29.57
All Providers Combined;Mocoa, Mocoa, Putumayo, Colombia;;feb-23;245;63;all;N/A;median;63;22;326.435;150.922;30525;24675;30.53;24.68
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;feb-23;22598;6783;all;N/A;median;6783;19;32.95;7.95;82857;28669;82.86;28.67
All Providers Combined;San Andrés, San Andrés, San Andrés y Providencia, Colombia;;feb-23;1081;292;all;N/A;median;292;22;1.009.137;130.389;39365;34544;39.37;34.54
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;feb-23;44646;14303;all;N/A;median;14303;17;352.543;80.894;91393;32845;91.39;32.85
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;feb-23;3311;1076;all;N/A;median;1076;15;540.333;91.716;75431;23472;75.43;23.47
All Providers Combined;Ibagué, Ibague, Tolima, Colombia;;feb-23;21368;6370;all;N/A;median;6370;11;186.167;6.5;93212;42081;93.21;42.08
All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;;feb-23;119777;36264;all;N/A;median;36264;18;298.926;8.125;90348;33148;90.35;33.15
All Providers Combined;Mitú, Mitú, Vaupes, Colombia;;feb-23;41;4;all;N/A;median;4;38;478.415;41.17;69251;23978;69.25;23.98
All Providers Combined;Puerto Carreño, Puerto Carreño, Vichada, Colombia;;feb-23;69;13;all;N/A;median;13;84;1.426.633;34.568;17914;11750;17.91;11.75
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;mar-23;10166;3097;all;N/A;median;3097;18;316.577;8.425;126490;33826;126.49;33.83
All Providers Combined;Leticia, Leticia, Amazonas, Colombia;;mar-23;662;116;all;N/A;median;116;192;2.959.987;923.827;6789;3965;6.79;3.97
All Providers Combined;Medellín, Medellin, Antioquia, Colombia;;mar-23;196559;62868;all;N/A;median;62868;10;31;67.316;100156;31075;100.16;31.08
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;mar-23;1014;373;all;N/A;median;373;7;385.427;18.025;17452;5188;17.45;5.19
All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;;mar-23;71359;21931;all;N/A;median;21931;9;507.019;92.937;92038;33209;92.04;33.21
All Providers Combined;Bogotá, Bogota, Colombia;;mar-23;790230;241647;all;N/A;median;241647;7;138.083;5.544;103398;43922;103.40;43.92
All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;;mar-23;25424;7166;all;N/A;median;7166;8;503.613;101.404;107025;37413;107.03;37.41
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;mar-23;12329;3688;all;N/A;median;3688;14;23.775;89.587;79094;29460;79.09;29.46
All Providers Combined;Manizales, Manizales, Caldas, Colombia;;mar-23;22155;6553;all;N/A;median;6553;28;40.5;91.683;93036;20057;93.04;20.06
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;mar-23;2794;648;all;N/A;median;648;23;350.833;121.584;64403;32387;64.40;32.39
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;mar-23;2957;798;all;N/A;median;798;14;233.537;88.777;49230;26389;49.23;26.39
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;mar-23;18584;5349;all;N/A;median;5349;19;346.667;104.333;67360;29325;67.36;29.33
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;mar-23;12286;3880;all;N/A;median;3880;22;588.611;114.981;82725;28683;82.73;28.68
All Providers Combined;Quibdo, Quibdó, Chocó, Colombia;;mar-23;794;110;all;N/A;median;110;33;524.496;350.291;10218;7882;10.22;7.88
All Providers Combined;Montería, Montería, Córdoba, Colombia;;mar-23;10956;3412;all;N/A;median;3412;15;540.268;110.598;72954;26567;72.95;26.57
All Providers Combined;Inírida, Inírida, Guainía, Colombia;;mar-23;264;24;all;N/A;median;24;77;1.105.697;272.053;52328;14884;52.33;14.88
All Providers Combined;San José Del Guaviare, San José Del Guaviare, Guaviare, Colombia;;mar-23;409;117;all;N/A;median;117;15;226.291;101.083;8542;9576;8.54;9.58
All Providers Combined;Neiva, Neiva, Huila, Colombia;;mar-23;16327;4615;all;N/A;median;4615;19;33.184;89.738;82351;31496;82.35;31.50
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;mar-23;3017;985;all;N/A;median;985;32;679.031;151.125;61122;28692;61.12;28.69
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;mar-23;14061;4355;all;N/A;median;4355;16;548.722;106.596;79378;31195;79.38;31.20
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;mar-23;27683;7495;all;N/A;median;7495;9;195.609;73.418;103949;35426;103.95;35.43
All Providers Combined;Pasto, Pasto, Narino, Colombia;;mar-23;12945;4290;all;N/A;median;4290;22;396.167;9.968;69978;29463;69.98;29.46
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;mar-23;25923;7837;all;N/A;median;7837;23;44.7;107.484;78051;29864;78.05;29.86
All Providers Combined;Mocoa, Mocoa, Putumayo, Colombia;;mar-23;318;66;all;N/A;median;66;22;327.576;139.989;34384;25414;34.38;25.41
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;mar-23;22584;6614;all;N/A;median;6614;20;334.814;7.95;84904;29147;84.90;29.15
All Providers Combined;San Andrés, San Andrés, San Andrés y Providencia, Colombia;;mar-23;1411;299;all;N/A;median;299;50;1.130.228;140.583;36854;28675;36.85;28.68
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;mar-23;43041;13640;all;N/A;median;13640;18;348.875;83.055;91894;33003;91.89;33.00
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;mar-23;4077;1248;all;N/A;median;1248;15;543.775;91.187;68346;23692;68.35;23.69
All Providers Combined;Ibagué, Ibague, Tolima, Colombia;;mar-23;23311;6689;all;N/A;median;6689;10;191.667;71.777;94287;44097;94.29;44.10
All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;;mar-23;123915;37771;all;N/A;median;37771;18;297.599;84.625;89160;32965;89.16;32.97
All Providers Combined;Mitú, Mitú, Vaupes, Colombia;;mar-23;77;18;all;N/A;median;18;31;46.183;240.049;79454;21987;79.45;21.99
All Providers Combined;Puerto Carreño, Puerto Carreño, Vichada, Colombia;;mar-23;97;16;all;N/A;median;16;96;1.466.659;181.884;19510;6718;19.51;6.72
All Providers Combined;Armenia, Armenia, Quindio, Colombia;;Apr 2023;9286;3026;all;N/A;median;3026;20;334.562;78.916;123413;32840;123.41;32.84
All Providers Combined;Leticia, Leticia, Amazonas, Colombia;;Apr 2023;507;92;all;N/A;median;92;207;3.337.832;827.177;8049;3994;8.05;3.99
All Providers Combined;Medellín, Medellin, Antioquia, Colombia;;Apr 2023;194759;61653;all;N/A;median;61653;10;315.556;6.65;100529;31418;100.53;31.42
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Apr 2023;911;372;all;N/A;median;372;6;33.05;132.125;18964;5119;18.96;5.12
All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;;Apr 2023;62960;19889;all;N/A;median;19889;10;502.333;87.812;92363;33008;92.36;33.01
All Providers Combined;Bogotá, Bogota, Colombia;;Apr 2023;720388;223376;all;N/A;median;223376;7;134.417;53.125;107944;44883;107.94;44.88
All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;;Apr 2023;22729;6604;all;N/A;median;6604;8;493.572;9.1;112467;47535;112.47;47.54
All Providers Combined;Tunja, Tunja, Boyacá, Colombia;;Apr 2023;10986;3273;all;N/A;median;3273;15;238.284;90.015;81407;30324;81.41;30.32
All Providers Combined;Manizales, Manizales, Caldas, Colombia;;Apr 2023;19203;5786;all;N/A;median;5786;28;41.6;88.375;93635;20676;93.64;20.68
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Apr 2023;1945;500;all;N/A;median;500;24;345.156;92.137;61338;32560;61.34;32.56
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Apr 2023;2493;786;all;N/A;median;786;14;24.179;104.931;42563;27806;42.56;27.81
All Providers Combined;Popayán, Popayán, Cauca, Colombia;;Apr 2023;13881;4206;all;N/A;median;4206;19;337.805;88.888;66284;30130;66.28;30.13
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Apr 2023;10791;3556;all;N/A;median;3556;19;562.812;99.675;90667;30630;90.67;30.63
All Providers Combined;Quibdo, Quibdó, Chocó, Colombia;;Apr 2023;505;97;all;N/A;median;97;32;517.401;279.441;9825;5726;9.83;5.73
All Providers Combined;Montería, Montería, Córdoba, Colombia;;Apr 2023;9358;3048;all;N/A;median;3048;14;533.167;90.562;65362;28632;65.36;28.63
All Providers Combined;Inírida, Inírida, Guainía, Colombia;;Apr 2023;287;41;all;N/A;median;41;76;1.147.325;489.699;33675;15781;33.68;15.78
All Providers Combined;San José Del Guaviare, San José Del Guaviare, Guaviare, Colombia;;Apr 2023;428;105;all;N/A;median;105;14;229.092;14.1;9977;10016;9.98;10.02
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Apr 2023;15270;4423;all;N/A;median;4423;18;33.15;93.187;81124;32643;81.12;32.64
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Apr 2023;2189;788;all;N/A;median;788;33;653.522;134.375;58626;29462;58.63;29.46
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Apr 2023;11734;3642;all;N/A;median;3642;16;547.167;9.9;81261;31491;81.26;31.49
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;Apr 2023;23945;7277;all;N/A;median;7277;10;198.186;7.125;110536;39813;110.54;39.81
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Apr 2023;11249;3748;all;N/A;median;3748;21;397.389;95.583;74205;28827;74.21;28.83
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Apr 2023;21663;6900;all;N/A;median;6900;23;424.333;98.125;80890;31591;80.89;31.59
All Providers Combined;Mocoa, Mocoa, Putumayo, Colombia;;Apr 2023;224;62;all;N/A;median;62;21;292.467;14.469;34346;25591;34.35;25.59
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Apr 2023;20179;6241;all;N/A;median;6241;19;358.485;7.875;86104;29852;86.10;29.85
All Providers Combined;San Andrés, San Andrés, San Andrés y Providencia, Colombia;;Apr 2023;1148;276;all;N/A;median;276;23;1.053.053;12.925;49637;36231;49.64;36.23
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;Apr 2023;38904;12435;all;N/A;median;12435;17;360.921;7.9;94368;33126;94.37;33.13
