periodo,departamento,provider,download_speed,upload_speed,latency,jitter
2018-01,Caldas,Mediacommerce,3.3424201077199283,2.87913644524237,60.99640933572711,69.14542190305207
2018-01,Caldas,Movistar,7.28780227596017,2.8202560455192036,46.14509246088193,21.864864864864863
2018-01,Caldas,Tigo,8.856904387344871,2.4673030938647087,18.751966439433666,10.334906484880266
2018-01,Caquetá,All Providers Combined,6.168275843454791,2.73992334682861,48.3468286099865,14.47395411605938
2018-01,Caquetá,Claro,9.392702290076336,6.003221374045801,34.030534351145036,13.384223918575064
2018-01,Caquetá,DIRECTV,3.8521428571428573,1.4007582417582418,94.20879120879121,20.428571428571427
2018-01,Caquetá,Movistar,4.703094699646644,0.7597293286219081,48.0,11.0
2018-01,Caquetá,Panama Hosting Technologies,5.21,3.7980000000000005,50.0,40.0
2018-01,Casanare,All Providers Combined,7.0893440324905015,2.405659242761692,23.90541071662518,19.13742958207782
2018-01,Casanare,Claro,9.710511643379906,2.549291417165669,19.535595475715237,14.910179640718562
2018-01,Casanare,DIRECTV,3.848202777777778,1.1260166666666667,26.680555555555557,15.21111111111111
2018-01,Casanare,Internet Inalámbrico,4.0005909805977975,2.6358112218143677,20.852648138437335,29.054011536444676
2018-01,Casanare,Mediacommerce,8.896276315789475,5.188256578947368,15.19078947368421,20.82894736842105
2018-01,Casanare,Movistar,5.469674543501611,0.7714006444683136,38.90547798066595,11.534908700322234
2018-01,Casanare,Panama Hosting Technologies,21.543,7.873,17.0,13.0
2018-01,Cauca Department,All Providers Combined,7.279800987011206,2.835458891668666,54.37424174920319,24.848692552863362
2018-01,Cauca Department,Claro,8.333443983402491,2.2215475374346023,63.567201876240304,24.00441998917554
2018-01,Cauca Department,DIRECTV,4.789120331950208,1.1862033195020747,100.26970954356847,18.244813278008298
2018-01,Cauca Department,Dobleclick,5.771926526717558,3.986397264631044,33.30947837150127,32.516698473282446
2018-01,Cauca Department,EMTEL,7.3482526277636815,3.427833997825299,22.385284523378036,10.770569046756071
2018-01,Cauca Department,IP Technologies,20.504,16.651,24.0,16.0
2018-01,Cauca Department,Mediacommerce,5.495803571428572,8.104120535714285,37.0,40.84375
2018-01,Cauca Department,Movistar,7.393651386321627,2.2109870609981517,45.35268022181146,21.562661737523104
2018-01,Cauca Department,Tigo,6.062228531855954,2.606972991689751,47.75623268698061,36.68859649122807
2018-01,Cesar,All Providers Combined,7.742743395191518,1.8899872931712225,50.185483133741656,11.949355516957674
2018-01,Cesar,Claro,9.203852615305333,2.42171064158722,31.056944086575626,14.113888173151249
2018-01,Cesar,DIRECTV,4.356,1.636,93.0,14.0
2018-01,Cesar,IMB INGENIERIA EN REDES,1.979,1.119,63.0,92.0
2018-01,Cesar,Mediacommerce,1.43,1.039,41.0,80.0
2018-01,Cesar,Movistar,6.445877091377091,1.1189089446589446,65.44401544401545,11.358108108108109
2018-01,Cesar,Tigo,8.996388212927757,2.2290136882129277,32.17186311787072,9.003422053231938
2018-01,Choco,All Providers Combined,5.690730117340286,1.9774689265536722,51.40156453715776,13.740112994350282
2018-01,Choco,COLDECON,3.283,5.961,97.0,14.0
2018-01,Choco,Claro,14.867,9.154,40.0,15.0
2018-01,Choco,DIRECTV,3.842,1.281,93.0,16.0
2018-01,Choco,Movistar,4.897098643649815,0.8564241676942047,49.893958076448826,13.734895191122071
2018-01,Choco,Tigo,3.399,4.171,17.0,7.0
2018-01,Cordoba,All Providers Combined,7.587711190078038,2.089039437012263,54.80636845039019,16.6978121516165
2018-01,Cordoba,Claro,11.331603916614023,2.9436329753632346,33.60897030953885,16.983575489576754
2018-01,Cordoba,DIRECTV,3.927621621621621,1.2062033462033463,94.22007722007721,15.298584298584299
2018-01,Cordoba,ETB,5.207,6.57,35.0,2.0
2018-01,Cordoba,Mediacommerce,6.892571428571428,8.801142857142858,54.857142857142854,58.285714285714285
2018-01,Cordoba,Movistar,6.997166864467125,1.292671492997864,61.025872300023735,16.617612152860193
2018-01,Cordoba,Tigo,7.143401960784313,1.9733494397759108,36.29481792717087,17.703548085901026
2018-01,Cundinamarca,All Providers Combined,9.586759523848809,3.5890693520978045,23.929311511111845,18.46674696012275
2018-01,Cundinamarca,CONECTAMOS SOLUCIONES saS,5.701,7.282,47.0,100.0
2018-01,Cundinamarca,Claro,9.77153607411279,2.7909048176919056,19.32701908692753,17.50747075680839
2018-01,Cundinamarca,Colombiatel,16.139,14.646,11.0,13.0
2018-01,Cundinamarca,DIRECTV,4.905934511735729,1.3853929295856273,21.42625325992466,13.939727615184005
2018-01,Cundinamarca,ETB,16.093492415785676,9.23880786657036,19.365092914833543,13.069998030074201
2018-01,Cundinamarca,HV,4.701772130211308,2.261223300970874,17.102798400913763,25.97886921758995
2018-01,Cundinamarca,Hola Internet,9.955,4.874,36.0,23.0
2018-01,Cundinamarca,IMS,5.166853503184713,2.969312101910828,21.14012738853503,32.0828025477707
2018-01,Cundinamarca,Mediacommerce,10.140005387205386,7.712642087542087,22.7996632996633,39.57575757575758
2018-01,Cundinamarca,Movistar,7.0361320743278055,1.5638313680317681,33.13201370153688,22.593864621540515
2018-01,Cundinamarca,Panama Hosting Technologies,8.829,2.477,105.0,125.0
2018-01,Cundinamarca,Tigo,9.412409780201058,6.2139877321519865,27.66365650025558,30.46379280967797
2018-01,Guaviare,All Providers Combined,4.124,2.177,26.0,17.0
2018-01,Guaviare,DIRECTV,3.4890000000000003,1.364,26.0,18.0
2018-01,Huila,All Providers Combined,6.987025039123631,2.60086441883625,43.79200455256793,18.741357234314982
2018-01,Huila,Claro,8.8258525704156,3.1879886744140244,31.30106362024818,18.365964152058304
2018-01,Huila,DIRECTV,3.9291602739726024,1.376982191780822,92.51643835616439,18.267123287671232
2018-01,Huila,IMS,3.222,0.892,30.0,40.0
2018-01,Huila,Mediacommerce,6.8907427385892115,12.059107883817427,32.25311203319502,41.02074688796681
2018-01,Huila,Movistar,5.570620622568094,1.5962304699191856,44.26354384914696,16.22568093385214
2018-01,Huila,Sinergy,6.451122463261022,3.8042260321903427,81.88663400979706,43.13785864240728
2018-01,La Guajira,All Providers Combined,4.144652520649387,1.2410697806892623,84.61976644830533,23.00512674451723
2018-01,La Guajira,Claro,7.2398155339805825,1.9935048543689322,54.95145631067961,41.25242718446602
2018-01,La Guajira,DIRECTV,3.5431572123176656,1.388286871961102,97.85089141004862,25.983792544570502
2018-01,La Guajira,Mediacommerce,1.789,1.561,78.0,76.0
2018-01,La Guajira,Movistar,4.388343195266272,0.8294390532544379,76.67337278106508,17.962130177514794
2018-01,Magdalena,All Providers Combined,8.361207670417798,2.287024770404863,48.19124304747122,20.610981761738454
2018-01,Magdalena,Claro,9.98971646609921,2.30442177869093,37.365864396830055,16.85045494570003
2018-01,Magdalena,DIRECTV,4.734052356020942,1.5280209424083768,100.92408376963351,18.455497382198953
2018-01,Magdalena,Dialnet,6.451568783068784,4.096657407407407,63.55291005291005,44.40343915343915
2018-01,Magdalena,Ip Data,11.422,11.321,29.0,31.0
2018-01,Magdalena,Mediacommerce,4.273560439560439,2.856706959706959,46.73626373626374,28.003663003663004
2018-01,Magdalena,Movistar,5.96601510663507,1.160490521327014,70.56190758293839,32.75592417061611
2018-01,Magdalena,Tigo,9.647458362009637,2.9265746730901583,25.2388162422574,11.45664143152099
2018-01,Meta,All Providers Combined,9.072442302239864,3.548711774474462,26.702701608003565,14.238122240673984
2018-01,Meta,Claro,10.16891724456773,3.05564835876098,21.197873324086917,15.901155802126675
2018-01,Meta,DIRECTV,4.218005070422536,1.3180952112676056,29.386478873239437,21.345915492957747
2018-01,Meta,ETB,9.132411561264822,6.532159337944664,32.79866600790514,16.32139328063241
2018-01,Meta,IMS,2.719,2.343,21.0,29.0
2018-01,Meta,Ingenieria E Informatica eat,2.615,1.38,36.0,34.0
2018-01,Meta,Mediacommerce,11.36220253164557,10.616620253164557,17.063291139240505,32.68354430379747
2018-01,Meta,Movistar,8.563035610040863,3.141099046507103,32.10721930336641,10.454368554193422
2018-01,Meta,Tigo,10.221944881889764,1.835732283464567,16.734251968503937,13.700295275590552
2018-01,Narino,All Providers Combined,6.585429971079502,2.0764155698518563,64.0729504810246,23.708257097326328
2018-01,Narino,Claro,7.697771690040409,2.086984668409793,68.95650106964582,23.356429759923937
2018-01,Narino,Colombiatel,2.9013593220338985,1.69791593220339,55.22779661016949,51.0264406779661
2018-01,Narino,DIRECTV,4.895925133689839,1.3807914438502673,100.53475935828877,23.50802139037433
2018-01,Narino,Dobleclick,8.152889250814331,5.451671009771987,14.260586319218241,19.71661237785016
2018-01,Narino,IP Technologies,8.779036036036036,7.00255855855856,29.855855855855857,20.71171171171171
2018-01,Narino,Mediacommerce,3.5902378378378375,5.336589189189188,55.956756756756754,36.502702702702706
2018-01,Narino,Movistar,5.7426531181510265,1.2888886232317194,50.5403466826061,16.784020721259214
2018-01,Narino,Panama Hosting Technologies,12.593,9.268000000000002,85.0,15.0
2018-01,Narino,Tigo,9.488,2.196,39.0,18.0
2018-01,North Santander,All Providers Combined,18.704,14.416,38.0,12.0
2018-01,North Santander,Tigo,18.704,14.416,38.0,12.0
2018-01,Putumayo,All Providers Combined,4.891488794669897,1.5024621441550572,62.50817686250757,15.043609933373713
2018-01,Putumayo,Colombiatel,4.44,2.712,54.0,20.0
2018-01,Putumayo,DIRECTV,4.90070945945946,1.2752972972972971,98.52702702702703,15.432432432432432
2018-01,Putumayo,Movistar,5.118182403433477,0.8936931330472103,50.072961373390555,12.583690987124463
2018-01,Quindio,All Providers Combined,8.323940507894235,2.569081320144569,40.68375499334221,13.18204299029865
2018-01,Quindio,Claro,9.566458119320426,2.59455136309759,50.447056499407346,18.56183326748321
2018-01,Quindio,DIRECTV,5.939,1.678,93.0,8.0
2018-01,Quindio,Mediacommerce,7.576638051044084,7.369795823665894,44.162412993039446,66.17865429234338
2018-01,Quindio,Movistar,6.266019796682717,1.1727191011235953,40.65436062065275,10.408774745853398
2018-01,Quindio,Tigo,8.725484474305429,2.909065916106773,35.63673506446341,12.273924096604322
2018-01,Risaralda,All Providers Combined,9.212311922065066,4.2729907269933065,33.65801880649111,13.123049673100466
2018-01,Risaralda,Claro,9.591699371177535,2.5244387974847102,48.01774485313119,13.227065208028254
2018-01,Risaralda,ETB,3.202612765957447,3.166608510638298,48.5063829787234,27.506382978723405
2018-01,Risaralda,IMS,3.004,1.177,34.0,37.0
2018-01,Risaralda,Mediacommerce,7.828649649649648,7.113172172172173,31.0,27.93893893893894
2018-01,Risaralda,Movistar,3.285,0.675,32.0,25.0
2018-01,Risaralda,Tigo,9.927450912017166,4.019749530579399,14.54774678111588,8.496646995708154
2018-01,San Andrés and Providencia,All Providers Combined,4.065249299719888,2.9031876750700283,111.92156862745098,40.48179271708683
2018-01,San Andrés and Providencia,Movistar,1.0429260273972603,0.5753890410958904,147.55068493150685,116.91780821917808
2018-01,San Andrés and Providencia,Sol Cable Vision,6.619313333333333,4.74831,8.103333333333333,12.551666666666666
2018-01,San Andrés and Providencia,Tigo,1.623,1.925,217.0,289.0
2018-01,Santander Department,All Providers Combined,9.71441363476796,3.4797714386014182,41.410124271572,15.563813803271783
2018-01,Santander Department,Claro,9.788137085363935,2.521124272913064,43.31677409212388,22.478541109888383
2018-01,Santander Department,DIRECTV,4.477722222222223,1.2232760416666666,24.94965277777778,15.06423611111111
2018-01,Santander Department,ETB,9.598610091743117,6.601292048929664,28.58868501529052,25.18348623853211
2018-01,Santander Department,Mediacommerce,6.001162345679012,3.697956790123457,32.1641975308642,47.21296296296296
2018-01,Santander Department,Movistar,5.587950101419879,1.3827503042596347,42.62190669371197,15.23711967545639
2018-01,Santander Department,Telebucaramanga,12.482173518714607,5.820589936006629,42.64780627042954,12.70673541733806
2018-01,Santander Department,Tigo,8.790508657930083,2.3634864050531816,38.513631248411805,14.328819835190766
2018-01,Sucre,All Providers Combined,7.358715084579896,2.823840626310639,50.70753529987418,23.827345169858802
2018-01,Sucre,Claro,16.552425035360677,8.553714285714285,27.38048090523338,16.545261669024047
2018-01,Sucre,DIRECTV,3.803925170068027,1.2210442176870748,98.41156462585035,20.292517006802722
2018-01,Sucre,Movistar,6.801954274353877,2.5034870775347913,73.47117296222665,46.16948310139165
2018-01,Sucre,Tigo,5.789838181210299,1.5740371113340021,42.80140421263791,16.163490471414242
2018-01,Tolima,All Providers Combined,8.63856758233751,3.2519633853104053,30.38971874089187,13.424948994462255
2018-01,Tolima,Claro,8.93918022278268,2.4831961958806223,19.682849936948298,15.397015552753258
2018-01,Tolima,DIRECTV,4.850449502133713,1.3878022759601707,30.819345661450924,20.176386913229017
2018-01,Tolima,Mediacommerce,8.599129287598945,9.00676253298153,17.04485488126649,12.097625329815303
2018-01,Tolima,Movistar,7.911235547667344,2.688029834347532,34.816260987153484,13.524171737660582
2018-01,Tolima,Tigo,10.886104091019126,6.1998455579762775,35.821108690389735,12.782861292665213
2018-01,Valle del Cauca,All Providers Combined,9.347537522321538,3.450411237756974,52.92008028374795,16.246282203277268
2018-01,Valle del Cauca,Asociación Red Universitaria de Alta Velocidad de,72.52913636363637,61.015170454545455,2.0,0.48863636363636365
2018-01,Valle del Cauca,Claro,9.799629739194746,2.6766261175037522,61.126073999956496,17.761131533726317
2018-01,Valle del Cauca,Codisert sA,6.817817060637205,4.594204522096608,19.418293936279547,21.382322713257967
2018-01,Valle del Cauca,Colombiatel,5.0318306561393955,2.6296226517832837,50.67438061530084,49.61747890008168
2018-01,Valle del Cauca,DIRECTV,5.262472275334607,1.4540971319311664,90.89942638623327,20.12887189292543
2018-01,Valle del Cauca,EMCALI,8.19821612551754,4.581916321638701,25.033253432120286,11.823098714316844
2018-01,Valle del Cauca,ERT,4.6804900113079535,3.1059385601206184,22.784771956275915,29.669053901243874
2018-01,Valle del Cauca,Mediacommerce,7.341578754578754,7.730289377289376,25.36263736263736,54.91208791208791
2018-01,Valle del Cauca,Movistar,11.409257745040389,4.6995499984525395,42.68865092383399,15.943610535111882
2018-01,Valle del Cauca,Tigo,8.344384647061673,3.361091904461994,31.908361997965216,17.195339373092388
2018-01,Valle del Cauca,Unitel,5.709,4.753798319327731,26.722689075630253,14.277310924369749
2018-02,Antioquia,All Providers Combined,10.764763409979144,4.187900489765949,22.96183939530439,10.744191677884503
2018-02,Antioquia,Claro,11.53850823259928,3.650110414351485,41.316796316875696,13.026047218379334
2018-02,Antioquia,Colombiatel,8.99646921641791,8.286638059701492,36.20335820895522,34.60167910447761
2018-02,Antioquia,DIRECTV,5.931275756022552,1.8748939005638137,41.51153254741158,13.005125576627371
2018-02,Antioquia,ETB,14.38247550776583,17.044798088410992,27.734767025089607,11.72520908004779
2018-02,Antioquia,HV,6.333888776541962,3.010234580384227,21.652173913043477,23.37613751263903
2018-02,Antioquia,HughesNet,16.315,1.6,717.0,51.0
2018-02,Antioquia,Mediacommerce,6.485009503695882,6.962472808870117,40.50105596620908,41.46673706441394
2018-02,Antioquia,Movistar,6.4437044534412955,2.120910931174089,42.89068825910931,13.823481781376518
2018-02,Antioquia,Tigo,10.702262227056499,4.295386660686601,16.576381801294662,9.499627423074342
2018-02,Antioquia,UFINET,11.113,5.208,18.0,7.0
2018-02,Atlantico,All Providers Combined,10.462609077902899,3.2510186450064613,18.965409820934095,12.4971386376223
2018-02,Atlantico,Claro,11.72666366704162,3.331595680539932,16.426411698537684,11.102857142857143
2018-02,Atlantico,DIRECTV,3.9691149193548387,1.1488397177419356,96.65221774193549,20.052419354838708
2018-02,Atlantico,ETB,6.728802978235969,9.032846506300114,95.24169530355097,70.91294387170676
2018-02,Atlantico,Metrotel,7.3809557831044925,3.4298187107284153,62.36094949965092,29.664649755643474
2018-02,Atlantico,Movistar,6.984013008130082,1.7402439024390244,65.32439024390244,19.929268292682927
2018-02,Atlantico,Tigo,11.19146298813083,3.205417414152396,11.723475582132826,8.845338407175863
2018-02,Bogota,All Providers Combined,13.100659138187222,5.8498799562055215,17.641999687182295,11.641999687182295
2018-02,Bogota,Azteca Communications,20.99442491467577,11.57859215017065,24.0,0.0
2018-02,Bogota,Bansat,2.849,0.926,729.0,42.0
2018-02,Bogota,COLDECON,4.761421344848859,4.48137877853177,91.41332510795804,80.14929056138186
2018-02,Bogota,Claro,10.749769873776904,3.097082646673894,16.90685803741081,13.815503872415428
2018-02,Bogota,Comsat Argentina sA,9.038,6.731,28.0,38.0
2018-02,Bogota,DIRECTV,4.50937611803878,1.13168311897456,42.66786359382821,29.84470414136798
2018-02,Bogota,ETB,20.94076590437973,13.10798484663733,9.883018700601923,7.162264025451441
2018-02,Bogota,GlobeNet,15.425,7.844,112.0,19.0
2018-02,Bogota,HV,4.654025338324216,1.7080319608407717,19.911603800748633,26.95249064209617
2018-02,Bogota,HughesNet,17.461166666666664,2.397059523809524,706.8214285714286,44.01190476190476
2018-02,Bogota,IMS,9.553920560747663,7.023130841121495,24.7803738317757,30.747663551401867
2018-02,Bogota,IP Technologies,13.958011409395972,12.855940939597318,29.5751677852349,31.3006711409396
2018-02,Bogota,Mediacommerce,34.757704545454544,48.370659090909086,4.0,1.4772727272727273
2018-02,Bogota,Metronet,22.212,12.068,17.0,37.0
2018-02,Bogota,Movistar,8.287252642491259,1.776015062200179,29.32738434019026,11.654768680380519
2018-02,Bogota,Ois Telecomunicaciones SAS,10.928,10.69,11.0,14.0
2018-02,Bogota,Panama Hosting Technologies,55.465,29.494,11.0,4.0
2018-02,Bogota,Procuraduria General De La Nacion,56.229,65.055,21.0,13.0
2018-02,Bogota,Teleperformance Colombia,76.91,91.11,5.0,3.0
2018-02,Bogota,Tigo,11.519543503053956,5.125345388650937,12.641102972856528,8.685733836835036
2018-02,Bogota,UFINET,13.449670533642692,11.18677030162413,56.0,23.930394431554525
2018-02,Bogota,"http://www,cablebellotv,co/,1845",9.321,1.266,16.0,0.0
2018-02,Bogota,"http://www,cablebellotv,co/,867",10.032,2.005,7.0,0.0
2018-02,Bolivar,All Providers Combined,10.97303465468207,3.7034343597486044,21.69263719672764,10.506091780485235
2018-02,Bolivar,Cablemag,2.702207207207207,2.2965855855855857,60.387387387387385,55.21621621621622
2018-02,Bolivar,Claro,11.694547564766838,3.2381801036269433,14.721450777202072,12.181968911917098
2018-02,Bolivar,DIRECTV,4.546,1.075,94.0,15.0
2018-02,Bolivar,Movistar,14.310248327250608,7.023376368613138,63.415298053527984,13.348844282238442
2018-02,Bolivar,Panama Hosting Technologies,5.054,7.228,45.0,15.0
2018-02,Bolivar,Tigo,9.642091876508074,2.420999257563571,16.92235352347955,8.694054321598713
2018-02,Boyaca,All Providers Combined,7.143857676449187,2.79163385884065,25.16075673053602,19.311617754062574
2018-02,Boyaca,Azteca Communications,18.513,15.875,10.0,0.0
2018-02,Boyaca,Claro,8.495103938374742,2.786845068894434,22.094065314093523,18.99761310621677
2018-02,Boyaca,DIRECTV,4.592689655172413,1.0793879310344827,44.34770114942529,84.066091954023
2018-02,Boyaca,ETB,10.820750000000002,9.150625,29.625,27.125
2018-02,Boyaca,IMS,2.591,2.6600000000000006,29.0,71.0
2018-02,Boyaca,Mediacommerce,7.1100897703549055,6.570975643702157,27.016005567153794,37.74669450243563
2018-02,Boyaca,Movistar,5.40516757328498,1.6963487458446662,36.488062858869746,18.10849199153823
2018-02,Boyaca,Panama Hosting Technologies,13.636808823529414,7.965205882352941,19.426470588235293,20.955882352941178
2018-02,Boyaca,Tigo,6.461693346190936,1.7398669238187077,12.942140790742526,6.166827386692382
2018-02,Boyaca,UFINET,8.48672549019608,4.363941176470588,17.0718954248366,11.607843137254902
2018-02,Caldas,All Providers Combined,9.37981446007113,2.6864601519560294,34.12677820885871,16.58458616230197
2018-02,Caldas,CADCOM,7.681921914357683,8.206813602015112,37.249370277078086,59.69017632241814
2018-02,Caldas,Claro,9.234349779336876,2.2933033835011885,41.08645467918977,12.900984497001245
2018-02,Caldas,Colombiatel,5.520297297297297,4.126945945945946,22.54054054054054,31.81081081081081
2018-02,Caldas,DIRECTV,6.434,2.014,23.0,10.0
2018-02,Caldas,Mediacommerce,3.5911987814166038,2.997096725057121,55.53998476770754,71.1066260472201
2018-02,Caldas,Movistar,8.278950310559006,2.552332919254658,37.49068322981366,17.248447204968944
2018-02,Caldas,Tigo,10.284726997132323,2.56024448996313,19.232773453502663,14.77230643179025
2018-02,Caquetá,All Providers Combined,6.566911297640654,3.0796249999999996,46.724364791288565,14.303765880217785
2018-02,Caquetá,Claro,10.126912718204489,6.705961346633416,31.57730673316708,15.886533665835412
2018-02,Caquetá,DIRECTV,4.75438625592417,1.5139360189573459,88.08767772511848,21.0
2018-02,Caquetá,Movistar,4.803972544234289,0.7100000000000001,49.0,10.0
2018-02,Caquetá,Panama Hosting Technologies,5.688999999999999,4.971,48.0,36.0
2018-02,Casanare,All Providers Combined,7.275618430112462,3.211143103052559,25.070920358044525,19.656759238007805
2018-02,Casanare,Azteca Communications,25.101,10.914,18.0,0.0
2018-02,Casanare,Claro,10.0205162441985,2.6518779007497324,20.356301320956803,15.85433773652267
2018-02,Casanare,DIRECTV,4.0976780104712045,1.2066282722513089,24.581151832460733,14.151832460732985
2018-02,Casanare,IMS,8.242,6.003,12.0,4.0
2018-02,Casanare,Internet Inalámbrico,4.104000699790063,3.298799860041987,23.629811056682996,31.501749475157453
2018-02,Casanare,Mediacommerce,12.826598853868195,11.335051575931232,12.750716332378223,13.0
2018-02,Casanare,Movistar,5.453042443064183,1.0355351966873707,39.572463768115945,12.03312629399586
2018-02,Casanare,Panama Hosting Technologies,15.412,9.258,23.0,15.0
2018-02,Casanare,Tigo,5.203,1.6879999999999997,70.0,86.0
2018-02,Cauca Department,All Providers Combined,7.120772611444932,2.724564444584264,52.587944757290714,22.62232988328562
2018-02,Cauca Department,Azteca Communications,2.632,14.829999999999998,34.0,0.0
2018-02,Cauca Department,Claro,8.667082857637087,2.580658363604913,63.07040304445598,23.022141498010726
2018-02,Cauca Department,DIRECTV,5.065565916398714,1.4459035369774917,89.2250803858521,26.977491961414792
2018-02,Cauca Department,Dobleclick,4.882368071248172,3.1167471753289906,30.334839824538083,34.374185830120965
2018-02,Cauca Department,EMCALI,9.098,4.886,27.0,35.0
2018-02,Cauca Department,EMTEL,7.552156292843433,3.176511653413765,21.65889772415684,10.635590896627365
